#
# [ASteCA v0.4.3-dev]
#
# Created:  [2022-06-13 10:42:06]
# Modified: [2022-06-13 16:10:26]
#
# NAME     : Cluster's name
# c_x      : x center coordinate
# c_y      : y center coordinate
# r_cl     : radius
# r_c      : Core radius (King profile)
# r_t      : Tidal radius (King profile)
# ell      : Ellipticity
# theta    : Rotation angle
# CI       : Contamination index
# n_memb_k : Number of members obtained integrating the fitted King profile
# n_memb   : Number of members assuming a uniform background
# a_f      : Fraction of cluster's area that is present in frame
#
# Parameter values are in the sense: mean, median, mode, 16th percentile,
# 84th percentile, and STDDEV.
#
# M  : total initial mass
# z  : metallicity
# a  : log(age)
# bf : binary fraction
# B  : beta
# Av : Visual absorption
# DR : differential reddening
# Rv : ratio of total to selective absorption
# dm : distance modulus
#
NAME,c_x,c_y,r_cl,r_c_mean,r_c_median,r_c_mode,r_c_16th,r_c_84th,r_c_std,r_t_mean,r_t_median,r_t_mode,r_t_16th,r_t_84th,r_t_std,ell_mean,ell_median,ell_mode,ell_16th,ell_84th,ell_std,theta_mean,theta_median,theta_mode,theta_16th,theta_84th,theta_std,CI,n_memb_k,n_memb,a_f,M_mean,M_median,M_mode,M_16th,M_84th,M_std,z_mean,z_median,z_mode,z_16th,z_84th,z_std,a_mean,a_median,a_mode,a_16th,a_84th,a_std,bf_mean,bf_median,bf_mode,bf_16th,bf_84th,bf_std,B_mean,B_median,B_mode,B_16th,B_84th,B_std,Av_mean,Av_median,Av_mode,Av_16th,Av_84th,Av_std,DR_mean,DR_median,DR_mode,DR_16th,DR_84th,DR_std,Rv_mean,Rv_median,Rv_mode,Rv_16th,Rv_84th,Rv_std,dm_mean,dm_median,dm_mode,dm_16th,dm_84th,dm_std
KP_synth_1/0.7525_0.6500_0.7854_30_1,-0.019838,-0.020847,0.500762,0.153181,0.150270,0.146835,0.125391,0.180099,0.028803,1.090105,1.074886,1.032708,0.906714,1.287526,0.179676,0.689263,0.691370,0.694465,0.655040,0.724075,0.034685,0.768443,nan,0.760990,nan,nan,0.042575,0.3,573,184,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.6500_0.7854_37_0,-0.018190,-0.019160,0.482778,0.243155,0.226733,0.207039,0.180957,0.324142,0.066564,0.789992,0.832822,0.862731,0.421032,1.039844,0.256359,0.538816,0.650047,0.665965,0.183908,0.695729,0.229724,0.486354,nan,0.783952,nan,nan,0.847482,0.3,405,176,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.6500_1.5708_14_1,0.022196,-0.020847,0.467979,0.232702,0.221364,0.211995,0.179269,0.283398,0.062738,0.882936,0.857034,0.820346,0.730894,1.044379,0.158567,0.660601,0.662324,0.667927,0.627388,0.693953,0.034452,1.233519,nan,1.529747,nan,nan,1.337635,0.28,495,180,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.6500_1.5708_39_0,0.022196,-0.020847,0.436478,0.173346,0.167517,0.162244,0.141915,0.205118,0.035403,0.958651,0.969600,0.953827,0.773027,1.167930,0.198713,0.597039,0.627858,0.638759,0.574534,0.669694,0.140493,-0.477498,nan,-1.496770,nan,nan,1.338132,0.25,439,180,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.8000_-0.7854_13_1,0.020548,0.021226,0.434985,0.301320,0.300226,0.297072,0.121300,0.450260,0.134129,0.668929,0.641156,0.607100,0.559220,0.781857,0.122008,0.602052,0.724531,0.732012,0.122581,0.756127,0.261964,-0.570485,nan,-0.787128,nan,nan,0.798460,0.25,413,181,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.8000_-0.7854_18_0,0.022196,-0.020847,0.405414,0.194804,0.198296,0.198454,0.153869,0.243720,0.057721,1.040988,1.042034,1.021297,0.921695,1.177407,0.111152,0.731293,0.809469,0.815724,0.778899,0.829960,0.239005,-0.679230,nan,-0.781202,nan,nan,0.537699,0.23,665,176,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.8000_-1.5708_25_0,0.022196,0.021226,0.419474,0.168870,0.165001,0.161184,0.134849,0.202536,0.034356,0.927644,0.906049,0.872959,0.804725,1.069303,0.130604,0.753960,0.755173,0.757570,0.731431,0.776149,0.023158,-0.008946,nan,-1.554635,nan,nan,1.398500,0.24,698,180,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.8000_-1.5708_35_1,0.022196,0.021226,0.507241,0.274584,0.259038,0.246608,0.214875,0.330386,0.070574,0.943076,0.931941,0.916033,0.817809,1.067406,0.137007,0.789524,0.790916,0.791905,0.769508,0.810048,0.020914,-1.479344,nan,-1.548720,nan,nan,1.264323,0.32,815,179,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.8000_0.0000_16_0,0.022196,0.021226,0.503118,0.196139,0.191029,0.186623,0.156808,0.233281,0.041816,0.981394,0.962186,0.923986,0.820854,1.144731,0.162163,0.793967,0.795084,0.797601,0.771451,0.816341,0.022545,-0.020315,nan,-0.023047,nan,nan,0.023757,0.32,808,174,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.8000_0.0000_37_1,0.022196,0.021226,0.370617,0.193447,0.188481,0.183749,0.158534,0.227756,0.037545,0.788568,0.776886,0.758456,0.682124,0.901094,0.109701,0.753667,0.754137,0.754928,0.729133,0.778122,0.025062,0.012520,nan,0.010187,nan,nan,0.025649,0.2,705,180,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.8000_0.7854_15_1,0.022196,0.021226,0.405763,0.200798,0.210923,0.222025,0.086895,0.276195,0.087007,0.785427,0.774844,0.769980,0.661907,0.899657,0.128129,0.607874,0.782384,0.789777,0.050633,0.805374,0.316623,0.454799,nan,0.770945,nan,nan,0.859862,0.23,463,181,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.8000_0.7854_16_0,0.022196,0.021226,0.387134,0.187344,0.185292,0.180201,0.152779,0.226799,0.047162,0.857036,0.849760,0.818051,0.731948,0.987791,0.120504,0.747781,0.774868,0.777406,0.746383,0.798365,0.121286,0.750518,nan,0.793001,nan,nan,0.409804,0.21,689,177,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.8000_1.5708_25_1,0.022196,0.021226,0.466682,0.243788,0.238745,0.231894,0.200745,0.285102,0.047265,0.892124,0.881075,0.860724,0.773390,1.010513,0.121685,0.783454,0.784300,0.785852,0.762359,0.804702,0.021233,1.479841,nan,1.549205,nan,nan,1.264352,0.27,830,185,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.8000_1.5708_38_0,0.022196,0.021226,0.480788,0.266263,0.253526,0.239547,0.204272,0.327452,0.070858,0.884021,0.878308,0.874833,0.757038,1.009076,0.134162,0.784880,0.785501,0.785999,0.764133,0.806030,0.021367,-1.359456,nan,-1.556830,nan,nan,1.339731,0.28,841,186,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.2000_-0.7854_11_0,0.022196,0.019539,0.462902,0.140093,0.136637,0.131546,0.110324,0.169220,0.031253,0.682881,0.654300,0.623461,0.555298,0.804102,0.147538,0.142775,0.138813,0.143042,0.043542,0.235777,0.088110,-0.670565,nan,-0.861411,nan,nan,0.617860,0.28,192,177,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.2000_-0.7854_12_1,-0.019838,0.021226,0.437618,0.149739,0.142339,0.136870,0.114140,0.181705,0.042299,0.623771,0.602124,0.583696,0.495143,0.750912,0.142095,0.176982,0.180101,0.209519,0.066089,0.275614,0.095849,-0.904000,nan,-1.068008,nan,nan,0.620376,0.26,194,173,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.2000_-1.5708_25_0,0.022196,-0.020847,0.420566,0.108186,0.106188,0.102772,0.086297,0.130030,0.022775,0.887295,0.879282,0.823907,0.680073,1.101873,0.192221,0.257100,0.270038,0.303158,0.144435,0.363603,0.107385,1.316124,nan,1.491817,nan,nan,0.676483,0.24,234,179,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.2000_-1.5708_28_1,0.022196,0.021226,0.482143,0.164163,0.156115,0.148842,0.126873,0.203059,0.043630,0.815475,0.785089,0.708337,0.613604,1.020302,0.202634,0.343101,0.351547,0.363074,0.249104,0.438702,0.097746,-0.958764,nan,-1.418150,nan,nan,1.234835,0.3,239,171,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.2000_0.0000_18_0,0.022196,0.021226,0.442683,0.122677,0.118684,0.113282,0.097532,0.147087,0.026992,0.778589,0.744676,0.692541,0.620537,0.945966,0.168123,0.190345,0.190672,0.193470,0.085695,0.291986,0.096765,0.007574,nan,0.023445,nan,nan,0.356113,0.26,208,182,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.2000_0.0000_22_1,0.022196,0.021226,0.550605,0.184046,0.174527,0.160785,0.139158,0.227739,0.052154,0.960927,0.922044,0.853128,0.728798,1.204507,0.235335,0.318723,0.327161,0.344952,0.219327,0.414530,0.097936,-0.140446,nan,-0.143444,nan,nan,0.177709,0.36,233,174,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.2000_0.7854_12_0,0.022196,-0.020847,0.457154,0.121834,0.118676,0.114372,0.096258,0.146074,0.027370,0.789937,0.755989,0.687278,0.610674,0.977770,0.185702,0.146907,0.141290,0.139866,0.049471,0.241330,0.088406,0.636171,nan,0.692331,nan,nan,0.542361,0.27,193,177,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.2000_0.7854_39_1,0.022196,-0.020847,0.447757,0.178772,0.170645,0.161340,0.134803,0.219939,0.048696,0.624353,0.598175,0.574836,0.508792,0.733801,0.131118,0.155481,0.151340,0.147925,0.060906,0.245009,0.086395,0.549258,nan,0.607289,nan,nan,0.509888,0.26,196,181,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.2000_1.5708_23_0,0.022196,0.021226,0.472526,0.136026,0.131821,0.123816,0.108670,0.165488,0.029125,0.975765,0.953900,0.885667,0.782273,1.183812,0.185863,0.379508,0.384643,0.386435,0.295916,0.469789,0.091927,1.094505,nan,1.375471,nan,nan,1.165752,0.28,281,184,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.2000_1.5708_33_1,0.022196,-0.020847,0.490828,0.152500,0.144397,0.131479,0.112874,0.189549,0.042304,0.795363,0.768190,0.720913,0.601977,0.992208,0.193839,0.173089,0.168976,0.162696,0.063960,0.275169,0.098296,-0.799004,nan,-1.332398,nan,nan,1.088064,0.29,208,187,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.3500_-0.7854_10_0,0.022196,-0.020847,0.498877,0.140772,0.135367,0.128716,0.108246,0.172557,0.035209,0.734192,0.708349,0.667385,0.587273,0.880693,0.157491,0.280058,0.287209,0.304125,0.195708,0.363284,0.085213,-0.741690,nan,-0.710738,nan,nan,0.199920,0.31,230,178,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.3500_-0.7854_36_1,0.022196,-0.020847,0.433358,0.106675,0.105850,0.106775,0.087602,0.124983,0.019352,0.972091,0.976684,0.992507,0.773229,1.163842,0.175861,0.370665,0.379340,0.392364,0.289296,0.446907,0.079388,-0.929258,nan,-0.978492,nan,nan,0.442488,0.24,294,186,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.3500_-1.5708_31_1,-0.019838,0.021226,0.446874,0.149268,0.141848,0.134261,0.115817,0.183464,0.038159,0.797032,0.782336,0.736919,0.631155,0.957197,0.160553,0.417285,0.424127,0.431764,0.347901,0.487838,0.072602,0.001383,nan,1.497668,nan,nan,1.359317,0.26,295,183,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.3500_-1.5708_39_0,0.022196,0.021226,0.400376,0.116418,0.113181,0.109481,0.095488,0.135989,0.023564,0.762732,0.739389,0.687047,0.609364,0.921551,0.155067,0.333517,0.337999,0.347661,0.257597,0.410545,0.079390,-0.721972,nan,-1.452265,nan,nan,1.307371,0.22,263,186,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.3500_0.0000_22_0,0.022196,-0.019160,0.421982,0.152353,0.147312,0.139048,0.120890,0.182682,0.034264,0.701884,0.683473,0.655741,0.588220,0.817766,0.119395,0.352240,0.353930,0.352758,0.284269,0.423934,0.072688,0.284719,nan,0.276217,nan,nan,0.127021,0.23,281,193,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.3500_0.0000_29_1,0.022196,0.021226,0.409722,0.114069,0.110647,0.106811,0.088974,0.137901,0.027114,0.632355,0.607040,0.576579,0.513148,0.754486,0.130555,0.140421,0.131597,0.097812,0.047165,0.235098,0.087603,-0.081547,nan,-0.052590,nan,nan,0.502069,0.23,199,184,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.3500_0.7854_22_1,0.022196,0.021226,0.428679,0.145076,0.140907,0.134913,0.113156,0.177780,0.032747,0.751990,0.729879,0.676237,0.574569,0.932722,0.175953,0.349617,0.372500,0.384110,0.269436,0.445188,0.115471,0.924689,nan,0.995712,nan,nan,0.545560,0.25,258,178,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.3500_0.7854_30_0,0.022196,-0.019160,0.455895,0.134993,0.131761,0.128618,0.107261,0.160985,0.032259,0.822080,0.790060,0.740887,0.643288,1.011449,0.188166,0.337018,0.366860,0.392206,0.227096,0.441550,0.119040,0.829974,nan,1.027419,nan,nan,0.846916,0.26,261,185,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.3500_1.5708_14_1,0.022196,0.021226,0.422933,0.258596,0.243084,0.217474,0.174093,0.350223,0.085217,0.557851,0.541412,0.526963,0.487119,0.626656,0.082673,0.362306,0.368648,0.379757,0.280592,0.438978,0.080112,-1.085454,nan,-1.446031,nan,nan,1.248106,0.23,277,186,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.3500_1.5708_25_0,0.022196,0.021226,0.390163,0.144446,0.098791,0.095821,0.080901,0.148379,0.113341,0.808185,0.813800,0.832723,0.596899,1.012739,0.184083,0.425627,0.421557,0.416571,0.349716,0.501223,0.079291,1.440115,nan,1.480722,nan,nan,0.772801,0.22,215,178,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.5000_-0.7854_11_0,0.022196,-0.020847,0.375552,0.117790,0.114836,0.110063,0.095456,0.139981,0.023837,0.680251,0.664721,0.642322,0.559410,0.800881,0.126470,0.471459,0.474480,0.523862,0.411622,0.534825,0.059624,-1.111256,nan,-1.193023,nan,nan,0.761203,0.2,332,184,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.5000_-0.7854_30_1,0.022196,0.019539,0.428962,0.159925,0.155228,0.150751,0.128002,0.190986,0.035104,0.709888,0.693854,0.668252,0.597333,0.820894,0.121681,0.373581,0.378620,0.387146,0.300517,0.445335,0.071984,-0.827290,nan,-0.825258,nan,nan,0.120268,0.24,288,190,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.5000_-1.5708_23_1,0.022196,0.021226,0.418972,0.205257,0.196532,0.187808,0.154701,0.253859,0.055752,0.637090,0.621385,0.604218,0.556153,0.726150,0.088891,0.498059,0.503904,0.513160,0.447449,0.545317,0.049877,-1.276384,nan,-1.525415,nan,nan,1.256957,0.23,353,187,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.5000_-1.5708_27_0,0.022196,0.021226,0.404609,0.141997,0.134955,0.123915,0.106879,0.177893,0.037783,0.701632,0.680713,0.636137,0.567794,0.833607,0.135638,0.461741,0.463389,0.463471,0.405029,0.519212,0.058992,-0.056332,nan,-1.532540,nan,nan,1.353571,0.22,318,185,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.9900_0.5000_0.0000_28_1,0.022196,-0.020847,0.398996,0.114841,0.112969,0.110288,0.093345,0.135881,0.021825,0.894599,0.884581,0.854873,0.745971,1.055770,0.143931,0.523777,0.527444,0.537207,0.466999,0.579103,0.056210,-0.023699,nan,-0.035912,nan,nan,0.071235,0.22,372,182,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
