#
# [ASteCA v0.4.3-dev]
#
# Created:  [2022-06-12 14:52:54]
# Modified: [2022-06-12 20:15:15]
#
# NAME     : Cluster's name
# c_x      : x center coordinate
# c_y      : y center coordinate
# r_cl     : radius
# r_c      : Core radius (King profile)
# r_t      : Tidal radius (King profile)
# ell      : Ellipticity
# theta    : Rotation angle
# CI       : Contamination index
# n_memb_k : Number of members obtained integrating the fitted King profile
# n_memb   : Number of members assuming a uniform background
# a_f      : Fraction of cluster's area that is present in frame
#
# Parameter values are in the sense: mean, median, mode, 16th percentile,
# 84th percentile, and STDDEV.
#
# M  : total initial mass
# z  : metallicity
# a  : log(age)
# bf : binary fraction
# B  : beta
# Av : Visual absorption
# DR : differential reddening
# Rv : ratio of total to selective absorption
# dm : distance modulus
#
NAME,c_x,c_y,r_cl,r_c_mean,r_c_median,r_c_mode,r_c_16th,r_c_84th,r_c_std,r_t_mean,r_t_median,r_t_mode,r_t_16th,r_t_84th,r_t_std,ell_mean,ell_median,ell_mode,ell_16th,ell_84th,ell_std,theta_mean,theta_median,theta_mode,theta_16th,theta_84th,theta_std,CI,n_memb_k,n_memb,a_f,M_mean,M_median,M_mode,M_16th,M_84th,M_std,z_mean,z_median,z_mode,z_16th,z_84th,z_std,a_mean,a_median,a_mode,a_16th,a_84th,a_std,bf_mean,bf_median,bf_mode,bf_16th,bf_84th,bf_std,B_mean,B_median,B_mode,B_16th,B_84th,B_std,Av_mean,Av_median,Av_mode,Av_16th,Av_84th,Av_std,DR_mean,DR_median,DR_mode,DR_16th,DR_84th,DR_std,Rv_mean,Rv_median,Rv_mode,Rv_16th,Rv_84th,Rv_std,dm_mean,dm_median,dm_mode,dm_16th,dm_84th,dm_std
KP_synth/0.7525_0.2000_0.0000_20_1,-0.021701,-0.021000,0.518618,0.264229,0.250852,0.231088,0.195274,0.334908,0.074948,0.758267,0.735397,0.701116,0.625410,0.893538,0.140517,0.190600,0.194300,0.209331,0.088285,0.286340,0.093580,-0.026598,nan,0.004455,nan,nan,0.391089,0.32,212,183,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.2000_0.0000_27_0,-0.021701,-0.021000,0.487053,0.287368,0.271585,0.248415,0.206757,0.370876,0.083636,0.647489,0.634155,0.610687,0.558614,0.735970,0.093388,0.247956,0.253797,0.262588,0.166077,0.330976,0.085293,-0.076633,nan,-0.091829,nan,nan,0.231833,0.28,246,191,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.2000_0.7854_24_0,-0.021701,-0.021000,0.502470,0.232625,0.215332,0.191950,0.164017,0.303186,0.076465,0.731637,0.712443,0.678978,0.591020,0.869434,0.144382,0.132094,0.124020,0.103438,0.038119,0.222735,0.085339,0.559238,nan,0.699685,nan,nan,0.601282,0.3,198,184,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.2000_0.7854_24_1,-0.020052,0.021055,0.561622,0.314995,0.296245,0.258330,0.221887,0.424655,0.095675,0.635065,0.609350,0.574302,0.537747,0.735022,0.107118,0.095693,0.087242,0.061595,0.028985,0.162199,0.063767,0.208183,nan,0.656297,nan,nan,0.817320,0.35,188,183,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.2000_1.5708_32_1,-0.021701,0.021055,0.512012,0.164175,0.157430,0.150232,0.127571,0.199585,0.041406,0.768873,0.746202,0.715259,0.626302,0.914665,0.153786,0.094635,0.080482,0.040107,0.021885,0.171331,0.071165,-0.158912,nan,-0.860265,nan,nan,0.843087,0.32,183,177,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.2000_1.5708_43_0,-0.021701,0.021055,0.506638,0.216216,0.201819,0.185716,0.159326,0.271574,0.065349,0.777614,0.755562,0.714657,0.620308,0.935569,0.161587,0.140688,0.133874,0.082899,0.042983,0.238177,0.089193,0.713026,nan,0.899570,nan,nan,0.638342,0.31,193,179,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.3500_-0.7854_25_0,-0.021701,-0.021000,0.488008,0.327666,0.308265,0.279196,0.235895,0.428647,0.097861,0.730876,0.714117,0.685553,0.624613,0.836645,0.114062,0.329685,0.334159,0.342497,0.256657,0.404856,0.076408,-0.633686,nan,-0.646812,nan,nan,0.147026,0.28,272,189,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.3500_-0.7854_35_1,-0.020052,-0.021000,0.499759,0.298129,0.283511,0.265991,0.218004,0.378513,0.086142,0.711306,0.699239,0.681867,0.618036,0.802878,0.097912,0.373179,0.376532,0.380273,0.300600,0.446730,0.075117,-0.931317,nan,-0.949687,nan,nan,0.126099,0.3,291,188,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.3500_-1.5708_34_0,-0.021701,0.021055,0.540038,0.280238,0.262300,0.235273,0.207583,0.357431,0.080477,0.745060,0.731651,0.720677,0.628967,0.858545,0.122052,0.347242,0.349976,0.338159,0.263876,0.438040,0.088611,-0.613079,nan,-1.400659,nan,nan,1.297950,0.33,275,187,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.3500_-1.5708_39_1,-0.021701,0.019397,0.501413,0.202407,0.196760,0.189209,0.164668,0.238783,0.042932,0.781336,0.767981,0.750370,0.659981,0.905091,0.125024,0.241835,0.244781,0.244773,0.161902,0.321727,0.083854,1.060608,nan,1.160466,nan,nan,0.650906,0.29,243,192,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.3500_0.0000_21_0,-0.021701,0.021055,0.498344,0.250536,0.230161,0.206431,0.174952,0.327365,0.085615,0.824851,0.796062,0.744556,0.666868,0.985990,0.165427,0.404087,0.408002,0.417826,0.337476,0.470547,0.068565,0.088709,nan,0.093148,nan,nan,0.110894,0.29,293,191,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.3500_0.0000_24_1,-0.021701,0.021055,0.488382,0.257453,0.242608,0.219784,0.187518,0.324694,0.076292,0.767825,0.746061,0.717496,0.629963,0.906391,0.145072,0.353285,0.360249,0.369292,0.273948,0.432380,0.082505,0.112976,nan,0.121510,nan,nan,0.141076,0.29,261,180,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.3500_0.7854_28_0,-0.021701,0.021055,0.478166,0.268192,0.252385,0.232425,0.199465,0.347238,0.073487,0.665299,0.654306,0.631260,0.551175,0.780006,0.118809,0.321110,0.334194,0.343492,0.240799,0.409956,0.097575,0.742366,nan,0.769733,nan,nan,0.413886,0.28,267,187,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.3500_0.7854_37_1,-0.020052,0.021055,0.558648,0.245995,0.236294,0.222753,0.191580,0.297512,0.060373,0.894886,0.871062,0.844862,0.753194,1.034564,0.150981,0.384162,0.385771,0.387202,0.316059,0.453321,0.070005,0.785804,nan,0.783292,nan,nan,0.121664,0.33,304,199,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.3500_1.5708_23_1,-0.021701,0.021055,0.507008,0.300275,0.283066,0.261067,0.214974,0.396284,0.090257,0.668343,0.648214,0.623537,0.563772,0.780107,0.109344,0.370498,0.373725,0.374938,0.294646,0.449376,0.079262,-1.203791,nan,-1.306276,nan,nan,0.883904,0.31,275,183,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.3500_1.5708_45_0,-0.021701,0.019397,0.528877,0.248453,0.236564,0.222702,0.188225,0.305132,0.067229,0.847940,0.822100,0.773452,0.698532,1.006982,0.162952,0.352462,0.357936,0.363106,0.270353,0.432247,0.082354,1.260009,nan,1.386139,nan,nan,0.993001,0.33,264,183,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.5000_-0.7854_22_1,-0.021701,0.021055,0.441614,0.236140,0.222247,0.206282,0.172811,0.304095,0.070711,0.648531,0.643006,0.644372,0.535951,0.748487,0.112395,0.351934,0.373299,0.398946,0.229464,0.449736,0.103321,-0.669746,nan,-0.869329,nan,nan,0.811806,0.24,288,191,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.5000_-0.7854_35_0,-0.021701,0.021055,0.481479,0.251663,0.241238,0.227815,0.192193,0.307923,0.065226,0.772776,0.759427,0.738921,0.655937,0.886743,0.123049,0.444129,0.448175,0.458453,0.381787,0.504449,0.061921,-0.731512,nan,-0.736900,nan,nan,0.099975,0.28,319,185,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.5000_-1.5708_23_1,-0.021701,-0.021000,0.500641,0.333842,0.321254,0.290107,0.242493,0.435590,0.091035,0.626115,0.610752,0.583202,0.528176,0.722861,0.101411,0.366420,0.371885,0.381561,0.301364,0.430841,0.067785,1.354302,nan,1.494737,nan,nan,1.088200,0.3,285,188,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.5000_-1.5708_40_0,-0.021701,0.021055,0.492057,0.192791,0.182340,0.171837,0.143940,0.235318,0.058360,0.795606,0.779717,0.747554,0.654864,0.935432,0.144706,0.357723,0.362801,0.376192,0.285019,0.428657,0.073194,1.093214,nan,1.490818,nan,nan,1.242828,0.29,274,187,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.5000_0.0000_28_1,-0.021701,-0.021000,0.460183,0.228877,0.222393,0.213311,0.181579,0.275261,0.050520,0.838265,0.815411,0.783179,0.706874,0.976205,0.140056,0.481015,0.483002,0.486544,0.420455,0.543315,0.062419,0.040578,nan,0.040089,nan,nan,0.080782,0.26,339,186,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.5000_0.0000_29_0,-0.021701,-0.021000,0.466412,0.207074,0.200774,0.189862,0.163261,0.251410,0.046493,0.911532,0.898675,0.866324,0.766984,1.057313,0.145183,0.486850,0.491609,0.497615,0.429316,0.544160,0.059232,0.055104,nan,0.055884,nan,nan,0.087600,0.27,356,190,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.5000_0.7854_23_1,-0.021701,-0.021000,0.491449,0.325000,0.298600,0.269596,0.231389,0.430265,0.103020,0.793404,0.776298,0.754491,0.682624,0.904163,0.120541,0.554649,0.557223,0.560612,0.498127,0.612549,0.057574,0.615549,nan,0.615603,nan,nan,0.057939,0.29,406,188,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.5000_0.7854_39_0,-0.021701,-0.021000,0.490636,0.219615,0.212030,0.201605,0.173169,0.270234,0.048012,0.942484,0.926161,0.887548,0.764647,1.127132,0.181006,0.478262,0.491849,0.505694,0.415581,0.552722,0.085904,0.683737,nan,0.733284,nan,nan,0.409838,0.29,344,188,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.5000_1.5708_28_0,-0.021701,0.021055,0.481607,0.268416,0.250512,0.232074,0.192255,0.348147,0.082400,0.702737,0.695169,0.683156,0.589614,0.808371,0.107688,0.439145,0.444500,0.451281,0.369456,0.507048,0.069281,-0.500486,nan,-1.321894,nan,nan,1.287848,0.28,325,187,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.5000_1.5708_36_1,-0.021701,-0.021000,0.526102,0.293088,0.268221,0.237346,0.200847,0.400806,0.098482,0.714047,0.693699,0.638743,0.583685,0.852040,0.133107,0.433672,0.440275,0.449647,0.371692,0.492891,0.063714,1.353285,nan,1.439358,nan,nan,0.995975,0.33,305,182,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.6500_-0.7854_39_1,-0.021701,0.021055,0.462347,0.251514,0.244039,0.235183,0.188381,0.314076,0.069210,0.804880,0.793926,0.780050,0.680936,0.932550,0.142566,0.576032,0.599165,0.604057,0.550563,0.642031,0.114499,-0.810430,nan,-0.849852,nan,nan,0.414967,0.27,416,182,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.6500_-0.7854_48_0,-0.021701,-0.019342,0.481650,0.323940,0.321991,0.307169,0.228541,0.440788,0.117166,0.727429,0.690972,0.667866,0.613099,0.820750,0.144625,0.572086,0.623950,0.628658,0.576215,0.661866,0.175281,-0.687425,nan,-0.782748,nan,nan,0.534988,0.27,404,194,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.6500_-1.5708_29_1,-0.021701,0.021055,0.384184,0.184945,0.177475,0.168460,0.146077,0.225127,0.043696,0.764200,0.750778,0.736598,0.650353,0.874022,0.115831,0.541476,0.542556,0.542542,0.496844,0.587615,0.045495,-1.364797,nan,-1.496535,nan,nan,1.179374,0.21,365,176,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.6500_-1.5708_39_0,-0.021701,-0.021000,0.482834,0.220187,0.203884,0.188670,0.159350,0.279575,0.070236,0.845693,0.823813,0.751330,0.691133,1.018050,0.155247,0.577166,0.582644,0.593374,0.528354,0.625796,0.049955,-1.327629,nan,-1.437451,nan,nan,1.090762,0.29,400,183,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.6500_0.0000_33_0,-0.021701,-0.021000,0.438286,0.228554,0.217223,0.204793,0.173007,0.282916,0.061216,0.878264,0.858803,0.818171,0.744565,1.018339,0.138450,0.636169,0.638111,0.641064,0.599405,0.673740,0.038324,-0.068054,nan,-0.067434,nan,nan,0.047431,0.25,476,184,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.6500_0.0000_40_1,-0.021701,-0.021000,0.453068,0.240693,0.228746,0.215551,0.185324,0.295711,0.061985,0.867511,0.849485,0.822148,0.737149,0.999347,0.135637,0.628384,0.631115,0.637326,0.587558,0.668408,0.040154,0.015022,nan,0.014462,nan,nan,0.045828,0.26,474,186,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.6500_0.7854_20_0,-0.021701,-0.021000,0.428959,0.175056,0.171090,0.165888,0.139204,0.210833,0.038656,0.886503,0.886697,0.881137,0.699389,1.058533,0.168383,0.541174,0.614470,0.627245,0.529174,0.658654,0.203781,0.557111,nan,0.699031,nan,nan,0.625325,0.24,405,189,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.6500_0.7854_42_1,-0.021701,0.019397,0.486538,0.228766,0.217442,0.203865,0.175990,0.282915,0.056421,0.891509,0.861781,0.841637,0.751768,1.040966,0.147581,0.631792,0.640301,0.648301,0.589070,0.677842,0.051832,0.689470,nan,0.730637,nan,nan,0.408257,0.28,478,190,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.6500_1.5708_29_0,-0.021701,-0.021000,0.451360,0.214966,0.209640,0.207670,0.168092,0.257421,0.050804,0.855570,0.842924,0.817467,0.735822,0.975064,0.123216,0.596442,0.598216,0.601923,0.553463,0.639453,0.043866,1.268627,nan,1.480633,nan,nan,1.259701,0.25,457,191,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.6500_1.5708_45_1,-0.021701,-0.021000,0.390931,0.234672,0.224952,0.211608,0.182746,0.286763,0.056431,0.717306,0.705430,0.688798,0.609648,0.824674,0.110544,0.555476,0.557206,0.558607,0.510857,0.599846,0.045096,1.424021,nan,1.527019,nan,nan,1.180912,0.2,415,192,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.8000_-0.7854_23_1,-0.021701,-0.019342,0.404463,0.253553,0.259137,0.267218,0.103023,0.353056,0.108586,0.701142,0.697311,0.684428,0.609644,0.792696,0.095047,0.565165,0.694308,0.703502,0.062055,0.728643,0.271963,-0.595952,nan,-0.832677,nan,nan,0.783442,0.22,410,180,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.8000_-0.7854_46_0,-0.021701,-0.019342,0.388741,0.345661,0.344901,0.338913,0.236459,0.457373,0.103795,0.597488,0.590411,0.577384,0.548204,0.645058,0.054339,0.698112,0.730598,0.734941,0.696578,0.755878,0.107785,-0.692142,nan,-0.777431,nan,nan,0.577235,0.2,610,190,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.8000_-1.5708_31_0,-0.021701,-0.021000,0.512014,0.312986,0.295890,0.279322,0.236693,0.387972,0.086856,0.886373,0.877049,0.863551,0.763940,1.005266,0.123658,0.753107,0.754433,0.758299,0.727398,0.778460,0.025565,1.519710,nan,1.556028,nan,nan,1.094932,0.32,709,180,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
